Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario2,7,Server,Server1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,8,Server,Server1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,9,Server,Server1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,10,Server,Server1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,1,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,2,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,3,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,4,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,5,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,6,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,7,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,8,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,9,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,10,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,1,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,2,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,3,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,4,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,5,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,6,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,7,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,8,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,9,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,10,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,1,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,2,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,3,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,4,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,5,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,6,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,7,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,8,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,9,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,10,Server,Server1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,1,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,0.000316628079663591
Scenario2,2,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,0.00035482524412567
Scenario2,3,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,0.000325593933096041
Scenario2,4,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,0.000356859291057476
Scenario2,5,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,0.000354286478247206
Scenario2,6,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,0.000354919867864348
Scenario2,7,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,0.000365332520663175
Scenario2,8,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,0.000340046560634257
Scenario2,9,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,0.000326374827932992
Scenario2,10,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,0.000356153069485256
Scenario2,1,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00550949555868385
Scenario2,2,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00893535385178623
Scenario2,3,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00684606001931698
Scenario2,4,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00729560787503214
Scenario2,5,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00677624856614223
Scenario2,6,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00772275937858602
Scenario2,7,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00695610710753947
Scenario2,8,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00750986538602305
Scenario2,9,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00785593915718152
Scenario2,10,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00841775814408496
Scenario2,1,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,2,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,3,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,4,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,5,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,6,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,7,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,8,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,9,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,10,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,1,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario2,2,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario2,3,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario2,4,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario2,5,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario2,6,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario2,7,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario2,8,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario2,9,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario2,10,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario2,1,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5662
Scenario2,2,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5687
Scenario2,3,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5698
Scenario2,4,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5619
Scenario2,5,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5794
Scenario2,6,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5688
Scenario2,7,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5676
Scenario2,8,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5705
Scenario2,9,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5651
Scenario2,10,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5818
Scenario2,1,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5661
Scenario2,2,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5687
Scenario2,3,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5698
Scenario2,4,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5619
Scenario2,5,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5794
Scenario2,6,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5688
Scenario2,7,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5676
Scenario2,8,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5705
Scenario2,9,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5651
Scenario2,10,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5818
Scenario2,1,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario2,2,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario2,3,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario2,4,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario2,5,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario2,6,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario2,7,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario2,8,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario2,9,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario2,10,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario2,1,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario2,2,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario2,3,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario2,4,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario2,5,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario2,6,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario2,7,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario2,8,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario2,9,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario2,10,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario2,1,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario2,2,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario2,3,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario2,4,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario2,5,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario2,6,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario2,7,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario2,8,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario2,9,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario2,10,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario2,1,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario2,2,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario2,3,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario2,4,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario2,5,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario2,6,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario2,7,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario2,8,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario2,9,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario2,10,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario2,1,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario2,2,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario2,3,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario2,4,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario2,5,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario2,6,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario2,7,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario2,8,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario2,9,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario2,10,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario2,1,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario2,2,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario2,3,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario2,4,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario2,5,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario2,6,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario2,7,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario2,8,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario2,9,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario2,10,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario2,1,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario2,2,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario2,3,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario2,4,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario2,5,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario2,6,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario2,7,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario2,8,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario2,9,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario2,10,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario2,1,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario2,2,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario2,3,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario2,4,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario2,5,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario2,6,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario2,7,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario2,8,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario2,9,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario2,10,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario2,1,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario2,2,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario2,3,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario2,4,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario2,5,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario2,6,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario2,7,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario2,8,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario2,9,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario2,10,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario2,1,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario2,2,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario2,3,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario2,4,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario2,5,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario2,6,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario2,7,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario2,8,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario2,9,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario2,10,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario2,1,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,2,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,3,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,4,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,5,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,6,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,7,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,8,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,9,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,10,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario2,1,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,2,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,3,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,4,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,5,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,6,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,7,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,8,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,9,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,10,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario2,1,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,2,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,3,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,4,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,5,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,6,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,7,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,8,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,9,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,10,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario2,1,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,2,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,3,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,4,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,5,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,6,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,7,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,8,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,9,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,10,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario2,1,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario2,2,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario2,3,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario2,4,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario2,5,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario2,6,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario2,7,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario2,8,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario2,9,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario2,10,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario2,1,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario2,2,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario2,3,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario2,4,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario2,5,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario2,6,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario2,7,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario2,8,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario2,9,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario2,10,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario2,1,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,2,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,3,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,4,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,5,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,6,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,7,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,8,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,9,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,10,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario2,1,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario2,2,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario2,3,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario2,4,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario2,5,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario2,6,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario2,7,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario2,8,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario2,9,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario2,10,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario2,1,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5659
Scenario2,2,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5686
Scenario2,3,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5697
Scenario2,4,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5618
Scenario2,5,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5792
Scenario2,6,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5688
Scenario2,7,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5675
Scenario2,8,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5705
Scenario2,9,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5651
Scenario2,10,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5817
Scenario2,1,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5659
Scenario2,2,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5686
Scenario2,3,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5697
Scenario2,4,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5618
Scenario2,5,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5792
Scenario2,6,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5688
Scenario2,7,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5675
Scenario2,8,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5705
Scenario2,9,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5651
Scenario2,10,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5817
Scenario2,1,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario2,2,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario2,3,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario2,4,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario2,5,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario2,6,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario2,7,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario2,8,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario2,9,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario2,10,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario2,1,Server,Server1,Processing,Content,NumberInStation,Average,0.783509739563348
Scenario2,2,Server,Server1,Processing,Content,NumberInStation,Average,0.787845051437004
Scenario2,3,Server,Server1,Processing,Content,NumberInStation,Average,0.790955601542907
Scenario2,4,Server,Server1,Processing,Content,NumberInStation,Average,0.77889253085082
Scenario2,5,Server,Server1,Processing,Content,NumberInStation,Average,0.804393319313139
Scenario2,6,Server,Server1,Processing,Content,NumberInStation,Average,0.78682799344154
Scenario2,7,Server,Server1,Processing,Content,NumberInStation,Average,0.791108574690288
Scenario2,8,Server,Server1,Processing,Content,NumberInStation,Average,0.789185239858068
Scenario2,9,Server,Server1,Processing,Content,NumberInStation,Average,0.785282777104695
Scenario2,10,Server,Server1,Processing,Content,NumberInStation,Average,0.807255017574323
Scenario2,1,Server,Server1,Processing,Content,NumberInStation,Maximum,2
Scenario2,2,Server,Server1,Processing,Content,NumberInStation,Maximum,2
Scenario2,3,Server,Server1,Processing,Content,NumberInStation,Maximum,2
Scenario2,4,Server,Server1,Processing,Content,NumberInStation,Maximum,2
Scenario2,5,Server,Server1,Processing,Content,NumberInStation,Maximum,2
Scenario2,6,Server,Server1,Processing,Content,NumberInStation,Maximum,2
Scenario2,7,Server,Server1,Processing,Content,NumberInStation,Maximum,2
Scenario2,8,Server,Server1,Processing,Content,NumberInStation,Maximum,2
Scenario2,9,Server,Server1,Processing,Content,NumberInStation,Maximum,2
Scenario2,10,Server,Server1,Processing,Content,NumberInStation,Maximum,2
Scenario2,1,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario2,2,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario2,3,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario2,4,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario2,5,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario2,6,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario2,7,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario2,8,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario2,9,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario2,10,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario2,1,Server,Server1,Processing,Costs,CostPerItem,Average,0
